,CategorySales,PRICEBRAND1,PRICEBRAND2,PRICEBRAND3,display_brand1,display_brand2,display_brand3,FEATUREBRAND1,FEATUREBRAND2,FEATUREBRAND3,RETAILERMARGINBRAND1,RETAILERMARGINBRAND2,RETAILERMARGINBRAND3,SALESBRAND1,SALESBRAND2,SALESBRAND3,WHOLESALEPRICE1,WHOLESALEPRICE2,WHOLESALEPRICE3,UNITSBRAND1,UNITSBRAND2,UNITSBRAND3,log_CategorySales,log_PRICEBRAND1,log_PRICEBRAND2,log_PRICEBRAND3,log_display_brand1,log_display_brand2,log_display_brand3,log_FEATUREBRAND1,log_FEATUREBRAND2,log_FEATUREBRAND3,log_RETAILERMARGINBRAND1,log_RETAILERMARGINBRAND2,log_RETAILERMARGINBRAND3,log_SALESBRAND1,log_SALESBRAND2,log_SALESBRAND3,log_WHOLESALEPRICE1,log_WHOLESALEPRICE2,log_WHOLESALEPRICE3,log_UNITSBRAND1,log_UNITSBRAND2,log_UNITSBRAND3,August,December,February,January,July,June,March,May,November,October,September,binary_FEATUREBRAND1,binary_FEATUREBRAND2,binary_FEATUREBRAND3
1991-07-07,60244.629,4.749056034,4.42945020322389,4.779260524,0.118,0.076,0.166,0.128,0.0,0.0,0.0784559529818,0.0632582837442,0.119363568,30412.0,24226.671667,5605.957333,4.08193346634,4.07394221308,4.208790935,6403,5469,1172,11.006185301003347,1.7490356733322179,1.6918378771112363,1.7542757374754254,0.11154137473290732,0.07325046173959274,0.15357908792830058,0.12044615307586726,0.0,0.0,0.07553034501333591,0.06133804608688067,0.11276028093870005,10.322625427564935,10.09525071620944,8.63176348649957,1.6256917927894454,1.624118072282911,1.6503477626149339,8.764678074116606,8.607033895416027,7.067319848653476,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1991-07-14,63384.333667,4.965549934,4.27411303457361,4.37651621,0.232,0.144,0.311,0.0,0.0,0.0,0.0397102442082,0.0919917179662,0.050824579,27537.766667,28044.700333,7801.866667,4.1043869622,4.14555715238,4.154081617,5545,6561,1782,11.056987783490865,1.7860012447621842,1.6628105201196284,1.6820406198164648,0.208638865111328,0.13453089295760606,0.27079020478156274,0.0,0.0,0.0,0.03894206299566267,0.08800329301391585,0.049575169305593185,10.22334998794651,10.24159061339032,8.962246466568489,1.6301003586466971,1.6381336534872073,1.6397889477664127,8.620832226175724,8.789050713521046,7.48605261786314,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991-07-21,73287.4054999999,5.048081856,4.05551332579501,4.358522995,0.138,0.109,0.161,0.0,0.0,0.0,0.0261561092213,0.110637732259,0.056580379,26864.25,37485.718167,8937.437333,3.9494368763,4.13382861976,4.111916112,5321,9243,2050,11.20215769664557,1.799741173177177,1.6204793954463492,1.6786883764745746,0.1292723357041391,0.10345870836822997,0.14928170271575447,0.0,0.0,0.0,0.025819888411582594,0.10493438390968828,0.0550376356343336,10.198588908907823,10.531741967007834,9.098116057922697,1.5992738077455342,1.6358517004659876,1.6315743069249384,8.579604451537634,9.131729971394272,7.62608275807238,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991-07-28,67693.059,4.836606656,4.22532287541631,4.485554775,0.259,0.103,0.14,0.0,0.0,0.0,0.065442605086,0.0790368964156,0.083540092,31296.933333,28717.755,7678.370667,3.94880673912,4.0859510357,4.110831118,6470,6796,1711,11.122753700249097,1.7641495759091756,1.653516590279733,1.7021182326416515,0.23031775506221003,0.0980337402713654,0.1310282624064042,0.0,0.0,0.0,0.06339030445715292,0.07606888070118557,0.08023354361704554,10.351307346648639,10.265305672640368,8.94629287838305,1.5991464847162504,1.6264820396826456,1.631362036391458,8.775085935057266,8.824236617346639,7.445417556701687,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991-08-04,60593.3325,4.809425938,4.54084938315417,4.857809579,0.242,0.115,0.0,0.0,0.0,0.0,0.095548685269,0.0752409894455,0.147638422,30188.9,24291.645833,6112.786667,4.10697719459,4.07765636711,4.140610238,6277,5349,1258,11.011956644581538,1.7594817601302208,1.7121478072660248,1.7677757417317634,0.21672298351128702,0.10885440491208208,0.0,0.0,0.0,0.0,0.09125532020602457,0.07254481268426217,0.13770628487134678,10.315262710340313,10.097928942906442,8.718301609300314,1.6306076821356617,1.624849810080931,1.6371717957663185,8.744806737401898,8.584851839890053,7.138073034044347,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-08-11,60038.507999,5.257684051,4.53528438652951,4.255604191,0.003,0.116,0.15,0.0,0.0,0.0,0.0702613717632,0.157546038299,0.041811432,21949.183333,28430.975333,9658.349333,4.2166290842,4.09237517348,4.077671285,4174,6268,2269,11.002758091160192,1.833810156755805,1.711142944520838,1.6592949722203287,0.002995508979798371,0.10975086395911929,0.13976194237515863,0.0,0.0,0.0,0.0679028913199901,0.14630228009571444,0.04096095958416339,9.996530770769121,10.255269682815271,9.175681568105693,1.651851423985392,1.6277443569833523,1.6248527480245427,8.336869637284956,8.743372131273969,7.727535110475448,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-08-18,67790.5565,5.259634148,3.8275395505598,4.394017489,0.0,0.136,0.135,0.0,0.0,0.0,-0.0179853227841,0.157101673766,0.066105769,20802.55,39643.4945,7344.512,3.89637908485,4.09617748927,4.103547583,3955,10357,1671,11.12419293077508,1.834121740592658,1.5743369280492299,1.6852904670185482,0.0,0.1275133202989597,0.126632650933366,0.0,0.0,0.0,-0.01814902449099458,0.14591832141712777,0.0640125412719109,9.94287892420334,10.587707364963082,8.901844793462404,1.5884959696738667,1.6284907467979572,1.6299359024194016,8.282988692742602,9.245514446983837,7.421775793644647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-08-25,60324.818167,4.902167076,4.03202863969283,4.577533467,0.104,0.094,0.146,0.0,0.0,0.0,0.0213086202077,0.104811237494,0.089608144,23330.766667,29979.984833,7014.066667,3.94611167274,4.03028937326,4.167349187,4759,7435,1532,11.00751545305356,1.7753195844901173,1.6158232108948263,1.718746647665132,0.09893994785490365,0.08984070399978954,0.13627761829254775,0.0,0.0,0.0,0.021084765992909125,0.09967449458004271,0.08581813068767478,10.057571087266348,10.308318620783494,8.855815495983919,1.5986017472389986,1.6154775119320401,1.6423598272422382,8.468002947225466,8.914088348841334,7.334981878871814,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-09-01,89023.510667,4.835200734,3.75529340828261,4.546049427,0.118,0.067,0.145,0.0,0.0,0.0,-0.0293880986293,0.0956867409541,0.084182246,31204.4,49890.244,7928.866667,3.86565434135,4.01081083011,4.163352777,6453,13285,1744,11.39666701155126,1.76390866686059,1.5592583993055706,1.713085859342838,0.11154137473290732,0.06485097231961627,0.13540463700620298,0.0,0.0,0.0,-0.029828580216529135,0.09138132737406374,0.08082601250249921,10.348346435744569,10.8176007954009,8.97839150074227,1.5822012063573039,1.6115977443390406,1.6415861314733966,8.772455372611907,9.494466128225186,7.4645098346365275,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991-09-08,50884.051999,4.742987033,4.51829812952004,4.919860633,0.259,0.098,0.0,0.0,0.0,0.0,0.0787353220314,0.0669730691137,0.158312816,25348.733333,20608.385333,4926.933333,4.16254847126,4.05212386261,4.140983639,5344,4561,1001,10.837324485518012,1.7479794640004533,1.708069502882187,1.7783129068958305,0.23031775506221003,0.09349034308733897,0.0,0.0,0.0,0.0,0.0757893568630478,0.0648257321826238,0.14696447738601678,10.140523489555715,9.933501849713423,8.50267497691568,1.641430347349127,1.619808721727283,1.6372444306135283,8.583916823459145,8.425516402844334,6.90975328164481,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991-09-15,46128.414667,4.75582995,4.55242605743343,4.901569032,0.256,0.092,0.0,0.0,0.0,0.0,0.102229375921,0.0688189878504,0.156272076,23263.666667,18208.748,4656.0,4.08703438266,4.05606614121,4.135590664,4891,3999,949,10.739206087700499,1.7502132455032398,1.7142349597114486,1.7752182531836498,0.22793206804600694,0.08801087732271337,0.0,0.0,0.0,0.0,0.09733483419040773,0.06655428922103099,0.1452011024189903,10.054691036516532,9.809712334075654,8.446126742982377,1.6266950247444623,1.6205887384856525,1.636194863834549,8.495356496807062,8.294049640102028,6.856461984594587,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991-09-22,37429.1391667,5.005205727,4.79459886673323,4.32418282,0.129,0.054,0.3,0.002,0.0,0.0,0.12069993664,0.106998943703,0.053407351,19235.533333,9696.8351667,8496.770667,4.2158910873,4.11245357906,4.093239672,3843,2022,1964,10.530231518943927,1.792626714229041,1.7569262538148815,1.6722592387862758,0.12133228516752496,0.05259245011917063,0.26236426446749106,0.001998002662673058,0.0,0.0,0.11395343353975004,0.10165269952821271,0.05203000639860351,9.86456652778779,9.179657960892683,9.047559133607855,1.6517099439040506,1.631679441437233,1.6279141058959494,8.254268770090183,7.612336837167746,7.583247524303362,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991-09-29,53434.348166,4.623626892,4.51929147361463,4.480780491,0.246,0.084,0.285,0.0,0.014,0.0,0.0765689480651,0.0590352984661,0.078285182,27654.75,19630.160833,6149.437333,4.17325407948,3.9742838177,4.130001776,5981,4343,1372,10.886227756629733,1.7269768102023657,1.7082494958214045,1.7012475161833582,0.2199384203652614,0.08065790301745454,0.25075871834718305,0.0,0.013902905168991434,0.0,0.07377908413643655,0.05735839794866589,0.07537198481016902,10.227588941930867,9.884873421181767,8.724278469329203,1.643501906281471,1.6042814040066558,1.6351060053814488,8.696510239189893,8.37655086161377,7.224753405767971,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1991-10-06,51244.1775,4.879076228,4.16569746896564,4.864891054,0.139,0.107,0.001,0.0,0.0,0.0,0.026527539423,0.105258691409,0.151974738,20444.3,25605.2775,5194.6,4.05519176513,4.00761452538,4.125550512,4190,6146,1067,10.844376795012225,1.771399645486764,1.6420401310087032,1.7689839063148365,0.1301506844650451,0.10165365372649982,0.0009995003330834232,0.0,0.0,0.0,0.02618178558555686,0.1000794174426743,0.141477633213815,9.925508306205394,10.150592815251159,8.55556739253313,1.6204157874858307,1.6109596590661495,1.6342379362312915,8.340694647925071,8.72371943690701,6.97354301952014,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991-10-13,48784.536,4.969360871,4.13424975713541,4.876694555,0.131,0.104,0.0,0.005,0.0,0.0,0.0192883628066,0.0984148799707,0.154133441,20623.683333,23431.652667,4729.2,4.05450684789,4.11966776902,4.125032842,4150,5667,969,10.795189154465398,1.7866398648896047,1.6359337289352276,1.7709944533344928,0.1231021971339834,0.09893994785490365,0.0,0.004987541511038968,0.0,0.0,0.019104700278828234,0.09386812233061176,0.14334979484974933,9.934243857533499,10.061885741781323,8.461722763890162,1.6202802904216222,1.6330895480827619,1.6341369331990616,8.33110454805304,8.64259160081057,6.877296071497429,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991-10-20,48538.440834,4.90694276,4.50507236800429,4.072624929,0.224,0.0709999999999999,0.134,0.005,0.0,0.0,0.0778808834249,0.0857150711542999,0.006907302,20907.2,19456.374167,8174.866667,4.15421335209,4.12062984049,4.04449408,4260,4318,2007,10.790131959519144,1.7761283980800777,1.7056699159564097,1.6238584210986324,0.20212418409013433,0.06859279146561167,0.12575120530556025,0.004987541511038968,0.0,0.0,0.0749969686309227,0.08223882166830251,0.00688355587460259,9.947896705503533,9.875981411743378,9.00894200445826,1.6398145068119,1.6332774472063063,1.618297367310251,8.357259153499912,8.3707791729607,7.60489448081162,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991-10-27,51025.220666,4.444376996,4.57005471338064,4.128807869,0.159,0.065,0.287,0.108,0.002,0.0,0.103967519213,0.00722271374568,0.00354499,26688.783333,17031.304,7305.133333,4.09491746216,4.01516561879,4.114171286,6005,3726,1769,10.840094910292436,1.6945833322078734,1.7174048767600043,1.6348732479667574,0.1475575643576147,0.06297479916138839,0.25231392861398955,0.10255658832509215,0.001998002662673058,0.0,0.09891052641938006,0.007196754869496285,0.0035387213334883492,10.19203612445629,9.742867055169313,8.896469456983391,1.6282434667711445,1.6124664455525441,1.6320153698552242,8.700514248543275,8.223358899479258,7.478734825567875,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1991-11-03,51555.294833,4.485254632,4.43172499920868,4.643806872,0.127,0.092,0.162,0.115,0.001,0.0,0.0271514416451,0.0199441426931,0.097949271,24805.783333,21320.444833,5429.066667,4.31139727651,4.0037777305,4.188949372,5530,4810,1169,10.850429593202554,1.7020635159860358,1.6922567629087037,1.7305588151202043,0.11955923505763925,0.08801087732271337,0.1501426584297194,0.10885440491208208,0.0009995003330834232,0.0,0.026789380294413814,0.019747863731094786,0.09344414074498163,10.118872416244825,9.967468644886011,8.599706690384842,1.6698549412241233,1.6101931732528323,1.6465312435447883,8.618123909994678,8.478660241699453,7.064759027791802,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1991-11-10,48945.296,4.648806644,4.39994514180365,4.127988081,0.219,0.112,0.317,0.019,0.0,0.0,0.022016168704,0.0368436964628,0.005496582,20275.916667,21258.379333,7411.0,4.30307520727,4.09226490195,4.105298257,4361,4831,1795,10.798478976045558,1.7314443093983198,1.6863887945933764,1.6347133953176958,0.19803085049913455,0.10616019582839073,0.27535642276114397,0.018821754240587667,0.0,0.0,0.02177731230607391,0.03618119123587813,0.005481530920963015,9.917238408029784,9.964553457349368,8.91085558740525,1.668286880077812,1.6277227025057885,1.6302788743957835,8.380685946761574,8.48301573961465,7.493317248862145,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1991-11-17,54377.1820835,4.402321086,4.56578723200861,4.269763963,0.246,0.118,0.2715,0.055,0.0,0.0,0.047911356694,-0.0129173596994,0.036826819,28169.641667,19545.9404165,6661.6,4.34703417135,4.05402050677,4.112522139,6398,4280,1560,10.903718287754556,1.6868286919601991,1.7166384360001834,1.6619855727456685,0.2199384203652614,0.11154137473290732,0.24019730588003732,0.05354076692802976,0.0,0.0,0.046798999014228786,-0.013001514279042954,0.036164913372375214,10.246035638992252,9.880574052731259,8.804265077742324,1.6765420466979972,1.6201840664904181,1.6316928517262923,8.76389700713946,8.361941906144946,7.353081920515432,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1991-11-24,59809.068167,4.271673198,4.77326013742566,4.468049051,0.273,0.124,0.226,0.091,0.0,0.0,0.0764238776073,-0.0436827873245,0.075519728,36063.366667,17833.5015,5912.2,4.4084690889,4.04079867499,4.1306232,8442,3736,1323,10.998929289763751,1.6623478070390987,1.7532369361108082,1.69892188937743,0.24137631957526956,0.11689375147149943,0.20375683751401963,0.08709470685093373,0.0,0.0,0.07364432246302119,-0.044665608546231965,0.07280401265364943,10.493060583907383,9.788890146743547,8.684942419026935,1.6879660747903737,1.6175645367885878,1.6352271332858819,9.0410929746695,8.226038429485484,7.188412736496954,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1991-12-01,50339.899,4.359235716,4.62088027804625,4.187946728,0.234,0.12,0.146,0.015,0.0,0.0,0.0602384530169,-0.0175268250938,0.023838433,26703.016667,17164.349,6472.533333,4.34252559852,4.02862854753,4.088112641,6125,3714,1545,10.826573127091624,1.67882137461724,1.7264882847442307,1.64633799808999,0.21026092548319605,0.11332868530700327,0.13627761829254775,0.014888612493750559,0.0,0.0,0.058493838501562374,-0.017682238505904477,0.023558733895261853,10.192569270040128,9.750648037756173,8.775477348631966,1.675698499686818,1.6151472923680334,1.6269069643540874,8.72029728739272,8.220133957151859,7.343426229147367,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1991-12-08,61188.615999,4.67717951,4.05345885293981,4.177000398,0.128,0.115,0.201,0.0,0.0,0.0,-0.0685073803814,0.039347991633,0.014450867,21100.283333,33470.799333,6617.533333,4.33115070044,4.10888108614,4.116639121,4511,8257,1584,11.021732780885333,1.7364545442629165,1.6200729302098917,1.6442258147982622,0.12044615307586726,0.10885440491208208,0.18315454309784654,0.0,0.0,0.0,-0.07096701208664312,0.0385935854276744,0.014347448356859591,9.957089139083802,10.418458552336118,8.797629073478682,1.6735671061411281,1.6309804147088287,1.63249780183269,8.414495793177895,9.018937706446035,7.368339686311381,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-12-15,85136.300167,4.353310821,4.15316081344438,4.33155574,0.224,0.131,0.258,0.0,0.0,0.0,-0.0537573086168,-0.0172721993874,0.036280003,38654.7,39300.496167,7181.104,4.37642356103,4.02159319409,4.174406885,8879,9462,1657,11.352020528367257,1.677715214549011,1.6396102765914047,1.673643079265298,0.20212418409013433,0.1231021971339834,0.2295231582782488,0.0,0.0,0.0,-0.055256198029712475,-0.017423103983790125,0.03563738048610184,10.562449520502783,10.579017867539818,8.879347655327244,1.682023387511258,1.613747252693279,1.6437247209888193,9.091556835986216,9.155144736508232,7.4133673356952405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-12-22,78780.2665,4.314064159,4.50321312916508,4.231518092,0.257,0.136,0.267,0.0,0.0,0.0,0.00326609531773,-0.0281684060567,0.021469347,41188.466667,29574.2665,8017.533333,4.48850520585,4.02431710802,4.140670161,9547,6567,1894,11.274430512811007,1.6703569208439615,1.7053321269596824,1.6547015021145488,0.22872792960811048,0.1275133202989597,0.23665190133900194,0.0,0.0,0.0,0.0032607732136020213,-0.028572746792450324,0.02124212699367557,10.625937839227824,10.294693699795,8.989510807952133,1.7026559426461965,1.6142895458085544,1.6371834524856521,9.16408698745872,8.789964651132264,7.546974117516527,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-12-29,69015.311833,4.309479604,4.64368212505988,4.16528003,0.367,0.13,0.154,0.007,0.0,0.0,0.0458851343744,-0.0331055573006,0.021039976,37444.583333,23232.995167,8337.733333,4.43060614676,4.03890510482,4.077642638,8688,5003,2001,11.142098159017333,1.6694938274380557,1.7305367115433756,1.6419593179460652,0.3126185577418125,0.12221763272424911,0.14323416808590775,0.006975613736425138,0.0,0.0,0.044863545439099574,-0.033665949053469334,0.020821692186852515,10.530644046957105,10.05337179405928,9.02866660528091,1.6920507569533334,1.617188817375867,1.6248471062491692,9.069813136839207,8.517992871586802,7.601901959875166,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-01-05,45189.2085,4.76532708,4.25387188803589,4.159720868,0.13,0.141,0.136,0.001,0.0,0.0,0.0145170125997,0.0595579514825,0.020231445,18433.383333,20104.1585,6651.666667,4.19211837624,4.1053371416,4.075563706,3868,4726,1599,10.718635716247304,1.7518618875843062,1.6589653072652406,1.640882482681428,0.12221763272424911,0.1319050708799386,0.1275133202989597,0.0009995003330834232,0.0,0.0,0.014412649585906604,0.05785179424077202,0.020029508419456266,9.821972859227277,9.908731702911341,8.802773055826254,1.6471417788799374,1.6302864908855477,1.6244375938333633,8.260751354700513,8.461046030793236,7.3777589082278725,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992-01-12,51291.624,4.45082012,4.52747256441365,4.481915611,0.127,0.112,0.16,0.0,0.0,0.0,0.0491105061727,0.00680395836606,0.073260947,25906.166667,19076.457333,6309.0,4.30512609509,4.02325850831,4.153566227,5820,4213,1407,10.845302239144871,1.6957660780880077,1.7097306702660744,1.7014546039277407,0.11955923505763925,0.10616019582839073,0.14842000511827322,0.0,0.0,0.0,0.047942668167745346,0.006780915902264278,0.07070162793075238,10.162274914701356,9.85626267265231,8.749890955535259,1.6686735408861992,1.6140788283669865,1.6396889462901825,8.669227347271736,8.346167594364134,7.249925536717988,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992-01-19,52870.673167,4.387410217,4.81854684217462,4.234216278,0.212,0.098,0.322,0.0,0.0,0.0,0.0511793684771,-0.0451413619051,-0.033236736,28105.116667,17579.489833,7186.066667,4.57193665781,4.1674073448,4.374947806,6405,3648,1697,10.875622995541683,1.684064790232998,1.761050547092087,1.6552171249966876,0.1922718876471227,0.09349034308733897,0.2791457414294946,0.0,0.0,0.0,0.049912741916620026,-0.04619197239516048,-0.03380162839231683,10.243742506616282,9.774545033934048,8.880038393479406,1.7177426879078612,1.6423710820405146,1.6817488634549511,8.764990330169104,8.202208436436448,7.437206366871292,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992-01-26,89960.685167,4.187979004,4.91040531309091,3.986361751,0.311,0.09,0.461,0.0,0.0,0.0,0.0512637163767,-0.108037501555,-0.088170443,60631.516667,19973.027167,9356.141333,4.65867968783,4.19722279172,4.337841031,14477,4067,2347,11.407139138301092,1.6463442194143967,1.7767144099616918,1.6067065358188775,0.27079020478156274,0.08617769624105241,0.37912113276856246,0.0,0.0,0.0,0.04999297990284937,-0.11433118938793958,-0.09230219562816448,11.012586606813917,9.902188066920308,9.14389510968252,1.7331905943018362,1.6481244044012662,1.6748212699094314,9.580385534853086,8.31090675716845,7.761319180947987,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992-02-02,47396.198666,4.731307229,4.43419555625962,4.122046583,0.135,0.078,0.194,0.0,0.019,0.0,0.0268841383584,0.0596695590158,-0.000407484,20180.533333,19537.132,7678.533333,4.31498602942,4.07286003705,4.123726251,4265,4406,1862,10.766318406063284,1.7459436424035362,1.692711497890595,1.6335540824255514,0.126632650933366,0.07510747248680548,0.1773090149704103,0.0,0.018821754240587667,0.0,0.02652910896239678,0.05795712274641889,-0.0004075670441653535,9.91252327382581,9.88012332225517,8.946314060363223,1.6705303832711715,1.6239047684247245,1.633881957743941,8.358431899031295,8.390949464841986,7.529943370601589,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1992-02-09,46950.963667,4.69879806,4.56491406147241,4.816059086,0.253,0.135,0.092,0.0,0.002,0.0,0.0455940028794,0.0498522961239,0.14129875,22499.066667,19102.097,5349.8,4.35678135661,4.08449310621,4.135555958,4788,4184,1110,10.756880308405021,1.7402552859383362,1.7164815419258626,1.7606228993955697,0.22554067591393134,0.126632650933366,0.08801087732271337,0.0,0.001998002662673058,0.0,0.04458514773319402,0.048649483916238793,0.13216686833454994,10.0212735511659,9.857605747487241,8.585001361421432,1.6783633015447008,1.6261953404039036,1.6361881058743568,8.47407690034261,8.339261982923576,7.01301578963963,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992-02-16,47430.198666,4.731307229,4.43419555625962,4.122046583,0.131,0.076,0.19,0.0,0.019,0.0,0.0268841383584,0.0596695590158,-0.000407484,20180.533333,19537.132,7712.533333,4.31498602942,4.07286003705,4.123726251,4265,4406,1871,10.767035490869386,1.7459436424035362,1.692711497890595,1.6335540824255514,0.1231021971339834,0.07325046173959274,0.17395330712343798,0.0,0.018821754240587667,0.0,0.02652910896239678,0.05795712274641889,-0.0004075670441653535,9.91252327382581,9.88012332225517,8.950731640827243,1.6705303832711715,1.6239047684247245,1.633881957743941,8.358431899031295,8.390949464841986,7.534762657037537,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1992-02-23,46984.963667,4.675498342,4.54017197983842,4.789955785,0.247,0.133,0.089,0.0,0.002,0.0,0.0455940028794,0.0498522961239,0.14129875,22499.066667,19102.097,5383.8,4.33316736552,4.06235493219,4.11314102,4812,4207,1123,10.757604190705804,1.7361583730803627,1.712025543569493,1.7561246551136045,0.2207406666978993,0.12486898204586927,0.0852598439508234,0.0,0.001998002662673058,0.0,0.04458514773319402,0.048649483916238793,0.13216686833454994,10.0212735511659,9.857605747487241,8.591335448696503,1.6739453141224665,1.621831776652208,1.6318138963942286,8.47907586930311,8.344742754417545,7.024649030453636,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992-03-01,49942.957833,4.870757201,4.69385995194125,4.551880688,0.499,0.232,0.235,0.001,0.008,0.0,0.0442764856773,0.0857847179425,0.097344088,22189.983333,21384.041167,6368.933333,4.48603232901,4.08723455559,4.108782013,4555,4555,1399,10.818656812455623,1.769983620580483,1.7393883928282607,1.7141367330600472,0.4047982191204607,0.208638865111328,0.2110709700799404,0.0009995003330834232,0.007968169649176881,0.0,0.04332428742260551,0.08230296792203329,0.092892794827727,10.007441329185442,9.970446945700072,8.759344282734363,1.7022052855002352,1.6267343736021034,1.630961022184522,8.424200324567073,8.424200324567073,7.24422751560335,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992-03-08,54114.069833,4.669302151,4.82653188909913,4.544611212,0.484,0.219,0.435,0.0,0.008,0.0,0.0425918401491,0.0479560804139,0.091731426,25534.0,22393.7365,6186.333333,4.6209610144,4.06456315327,4.127727547,5468,4639,1361,10.898867981183926,1.7350660327399687,1.7624219501302736,1.7128265032855434,0.3947411447451887,0.19803085049913455,0.3611648492115845,0.0,0.007968169649176881,0.0,0.04170976687687177,0.04684167701868184,0.08776490018637087,10.147805339081744,10.01658123255298,8.730259470433355,1.7265026482904953,1.6222678858606294,1.6346625877466776,8.606851063346772,8.442469645220301,7.216709486709457,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992-03-15,52475.187667,4.739116698,4.9579493847528,4.561411356,0.294,0.175,0.286,0.0,0.0,0.0,0.063458654305,0.0640219432561,0.09498255,25467.683333,20382.037667,6625.466667,4.64332458868,4.06131801463,4.128156875,5373,4110,1452,10.868114777438905,1.7473053131240537,1.784726358913078,1.7158519170575077,0.25773819607870885,0.16126814759612232,0.2515366258154277,0.0,0.0,0.0,0.061526477897252844,0.062056014067790294,0.09073842706842432,10.145204871819848,9.922458347043559,8.79882701005078,1.730473357921097,1.621626926580683,1.6347463109991218,8.589327789175437,8.321421586897879,7.2813856635702825,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992-03-22,50118.258,4.800364039,4.95059847093195,4.471521999,0.266,0.123,0.279,0.0,0.0,0.0,0.101805107267,0.0772353433088,0.076607243,24103.05,18915.541333,7099.666667,4.44660226256,4.06050041154,4.128971026,5021,3820,1587,10.822160604431144,1.7579206809275394,1.78349179784928,1.6995568225207498,0.23586232372198446,0.11600367575630613,0.24607852259670557,0.0,0.0,0.0,0.09694984143056067,0.0743978917668548,0.07381465478324473,10.090135155152494,9.847792021085308,8.867943955381945,1.6949919761944492,1.6214653739707954,1.6349050593367789,8.52158353971753,8.2482674474469,7.370230641807081,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992-03-29,65035.646,4.897946662,4.550015573422,4.454205501,0.245,0.094,0.291,0.0,0.0,0.0,0.0370617583603,0.0944144000848,0.075584813,28828.216667,28013.296,8194.133333,4.3813839957,4.07327572643,4.117535213,5885,6156,1839,11.08270617462632,1.7746042669476487,1.7138007337763883,1.6963869626647914,0.219135529916671,0.08984070399978954,0.2554171118645054,0.0,0.0,0.0,0.03639148230560488,0.09021942577180579,0.07286452575171554,10.26914461950369,10.24047023028867,9.011295761088283,1.6829455893624055,1.6239867088579936,1.6326729194285108,8.680331928793418,8.72534492491121,7.517520850603031,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992-04-05,52042.751667,4.755171395,4.61029097460765,4.943143524,0.29,0.087,0.025,0.0,0.0,0.0,0.0592948859374,0.0679775193678,0.167831537,25419.216667,21122.068333,5501.466667,4.33692429713,4.05911764676,4.113528148,5345,4581,1112,10.859840022014872,1.7500988236591306,1.72460258532104,1.7822382061854607,0.25464221837358075,0.08342160813907236,0.024692612590371414,0.0,0.0,0.0,0.05760348483314755,0.06576669103537777,0.1551486419830493,10.143300068192564,9.958121008186508,8.612951755590355,1.67464951271495,1.6211920899830718,1.6318896058933483,8.584103896698863,8.42989086301344,7.014814351275545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
